"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000012.1","Genbank","gene",18,527,".","-",".","ID=gene-LSM04_000567;Name=LSM04_000567;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000567;partial=true;start_range=.,18",510
"JAJSEB010000033.1","Genbank","gene",270845,271126,".","+",".","ID=gene-LSM04_004342;Name=LSM04_004342;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004342",282
"JAJSEB010000033.1","Genbank","gene",271772,273223,".","+",".","ID=gene-LSM04_008557;Name=LSM04_008557;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008557",1452
"JAJSEB010000033.1","Genbank","gene",273487,274131,".","+",".","ID=gene-LSM04_006028;Name=LSM04_006028;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006028",645
"JAJSEB010000048.1","Genbank","gene",11,1840,".","+",".","ID=gene-LSM04_005917;Name=LSM04_005917;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005917",1830
"JAJSEB010000048.1","Genbank","gene",2256,6080,".","+",".","ID=gene-LSM04_008335;Name=LSM04_008335;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008335",3825
"JAJSEB010000048.1","Genbank","gene",6608,9217,".","+",".","ID=gene-LSM04_001019;Name=LSM04_001019;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001019",2610
"JAJSEB010000048.1","Genbank","gene",9846,10145,".","+",".","ID=gene-LSM04_004310;Name=LSM04_004310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004310",300
"JAJSEB010000048.1","Genbank","gene",11865,16715,".","+",".","ID=gene-LSM04_001842;Name=LSM04_001842;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001842",4851
"JAJSEB010000048.1","Genbank","gene",17609,19798,".","+",".","ID=gene-LSM04_005034;Name=LSM04_005034;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005034",2190
"JAJSEB010000048.1","Genbank","gene",20228,24043,".","+",".","ID=gene-LSM04_006848;Name=LSM04_006848;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006848",3816
"JAJSEB010000048.1","Genbank","gene",24425,26590,".","+",".","ID=gene-LSM04_004226;Name=LSM04_004226;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004226",2166
"JAJSEB010000048.1","Genbank","gene",28074,28505,".","+",".","ID=gene-LSM04_005331;Name=LSM04_005331;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005331",432
"JAJSEB010000048.1","Genbank","gene",28862,29758,".","+",".","ID=gene-LSM04_009555;Name=LSM04_009555;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009555",897
"JAJSEB010000048.1","Genbank","gene",30161,35716,".","+",".","ID=gene-LSM04_001805;Name=LSM04_001805;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001805",5556
"JAJSEB010000048.1","Genbank","gene",36449,40543,".","+",".","ID=gene-LSM04_000705;Name=LSM04_000705;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000705",4095
"JAJSEB010000048.1","Genbank","gene",41358,44861,".","+",".","ID=gene-LSM04_006903;Name=LSM04_006903;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006903",3504
"JAJSEB010000048.1","Genbank","gene",45629,46615,".","+",".","ID=gene-LSM04_004600;Name=LSM04_004600;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004600",987
"JAJSEB010000048.1","Genbank","gene",46932,50438,".","+",".","ID=gene-LSM04_008384;Name=LSM04_008384;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008384",3507
"JAJSEB010000048.1","Genbank","gene",51471,53120,".","+",".","ID=gene-LSM04_001683;Name=LSM04_001683;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001683",1650
"JAJSEB010000048.1","Genbank","gene",54048,54296,".","-",".","ID=gene-LSM04_008665;Name=LSM04_008665;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008665",249
"JAJSEB010000048.1","Genbank","gene",54843,55748,".","+",".","ID=gene-LSM04_008513;Name=LSM04_008513;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008513",906
"JAJSEB010000048.1","Genbank","gene",56435,58453,".","+",".","ID=gene-LSM04_008528;Name=LSM04_008528;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008528",2019
"JAJSEB010000048.1","Genbank","gene",58993,60549,".","+",".","ID=gene-LSM04_006942;Name=LSM04_006942;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006942",1557
"JAJSEB010000048.1","Genbank","gene",61762,63018,".","+",".","ID=gene-LSM04_006124;Name=LSM04_006124;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006124",1257
"JAJSEB010000048.1","Genbank","gene",63613,63975,".","+",".","ID=gene-LSM04_006176;Name=LSM04_006176;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006176",363
"JAJSEB010000048.1","Genbank","gene",64389,65117,".","+",".","ID=gene-LSM04_007610;Name=LSM04_007610;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007610",729
"JAJSEB010000048.1","Genbank","gene",65738,66907,".","+",".","ID=gene-LSM04_003290;Name=LSM04_003290;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003290",1170
"JAJSEB010000048.1","Genbank","gene",67707,68477,".","+",".","ID=gene-LSM04_003854;Name=LSM04_003854;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003854",771
"JAJSEB010000048.1","Genbank","gene",73771,75726,".","-",".","ID=gene-LSM04_006847;Name=LSM04_006847;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006847",1956
"JAJSEB010000048.1","Genbank","gene",77055,78236,".","-",".","ID=gene-LSM04_001235;Name=LSM04_001235;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001235",1182
"JAJSEB010000048.1","Genbank","gene",79352,79879,".","-",".","ID=gene-LSM04_008618;Name=LSM04_008618;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008618",528
"JAJSEB010000048.1","Genbank","gene",80849,82306,".","-",".","ID=gene-LSM04_001248;Name=LSM04_001248;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001248",1458
"JAJSEB010000048.1","Genbank","gene",82888,83196,".","-",".","ID=gene-LSM04_007537;Name=LSM04_007537;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007537",309
"JAJSEB010000048.1","Genbank","gene",83833,86214,".","-",".","ID=gene-LSM04_000328;Name=LSM04_000328;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000328",2382
"JAJSEB010000048.1","Genbank","gene",88477,89985,".","-",".","ID=gene-LSM04_000722;Name=LSM04_000722;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000722",1509
"JAJSEB010000048.1","Genbank","gene",90900,93269,".","-",".","ID=gene-LSM04_003602;Name=LSM04_003602;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003602",2370
"JAJSEB010000048.1","Genbank","gene",93759,97547,".","-",".","ID=gene-LSM04_006937;Name=LSM04_006937;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006937",3789
"JAJSEB010000048.1","Genbank","gene",97977,99869,".","-",".","ID=gene-LSM04_006751;Name=LSM04_006751;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006751",1893
"JAJSEB010000048.1","Genbank","gene",100184,101419,".","-",".","ID=gene-LSM04_001798;Name=LSM04_001798;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001798",1236
"JAJSEB010000048.1","Genbank","gene",101838,102494,".","-",".","ID=gene-LSM04_008971;Name=LSM04_008971;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008971",657
"JAJSEB010000048.1","Genbank","gene",110356,110872,".","-",".","ID=gene-LSM04_007414;Name=LSM04_007414;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007414",517
"JAJSEB010000048.1","Genbank","gene",122631,123464,".","-",".","ID=gene-LSM04_003257;Name=LSM04_003257;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003257",834
"JAJSEB010000048.1","Genbank","gene",123748,125322,".","-",".","ID=gene-LSM04_000007;Name=LSM04_000007;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000007",1575
"JAJSEB010000048.1","Genbank","gene",125991,127547,".","-",".","ID=gene-LSM04_008413;Name=LSM04_008413;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008413",1557
"JAJSEB010000048.1","Genbank","gene",128217,128765,".","-",".","ID=gene-LSM04_007173;Name=LSM04_007173;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007173",549
"JAJSEB010000048.1","Genbank","gene",128800,129774,".","-",".","ID=gene-LSM04_003381;Name=LSM04_003381;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003381",975
"JAJSEB010000048.1","Genbank","gene",130248,131183,".","-",".","ID=gene-LSM04_007033;Name=LSM04_007033;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007033",936
"JAJSEB010000048.1","Genbank","gene",131283,131796,".","-",".","ID=gene-LSM04_006102;Name=LSM04_006102;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006102",514
"JAJSEB010000048.1","Genbank","gene",133312,135624,".","-",".","ID=gene-LSM04_006496;Name=LSM04_006496;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006496",2313
"JAJSEB010000048.1","Genbank","gene",136225,137229,".","-",".","ID=gene-LSM04_003009;Name=LSM04_003009;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003009",1005
"JAJSEB010000048.1","Genbank","gene",137984,139585,".","-",".","ID=gene-LSM04_001101;Name=LSM04_001101;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001101",1602
"JAJSEB010000048.1","Genbank","gene",140009,141292,".","-",".","ID=gene-LSM04_009130;Name=LSM04_009130;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009130",1284
"JAJSEB010000048.1","Genbank","gene",141708,143798,".","-",".","ID=gene-LSM04_002617;Name=LSM04_002617;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002617",2091
"JAJSEB010000048.1","Genbank","gene",144096,144824,".","-",".","ID=gene-LSM04_003065;Name=LSM04_003065;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003065",729
"JAJSEB010000048.1","Genbank","gene",145452,148055,".","-",".","ID=gene-LSM04_000144;Name=LSM04_000144;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000144",2604
"JAJSEB010000048.1","Genbank","gene",148865,150775,".","-",".","ID=gene-LSM04_000051;Name=LSM04_000051;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000051",1911
"JAJSEB010000048.1","Genbank","gene",152572,154224,".","-",".","ID=gene-LSM04_005052;Name=LSM04_005052;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005052",1653
"JAJSEB010000048.1","Genbank","gene",155085,156455,".","-",".","ID=gene-LSM04_008069;Name=LSM04_008069;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008069",1371
"JAJSEB010000048.1","Genbank","gene",157167,158003,".","-",".","ID=gene-LSM04_006486;Name=LSM04_006486;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006486",837
"JAJSEB010000048.1","Genbank","gene",158769,160268,".","-",".","ID=gene-LSM04_005741;Name=LSM04_005741;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005741",1500
"JAJSEB010000048.1","Genbank","gene",160981,162651,".","-",".","ID=gene-LSM04_004493;Name=LSM04_004493;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004493",1671
"JAJSEB010000048.1","Genbank","gene",164001,165176,".","-",".","ID=gene-LSM04_006088;Name=LSM04_006088;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006088",1176
"JAJSEB010000048.1","Genbank","gene",165819,166482,".","-",".","ID=gene-LSM04_005586;Name=LSM04_005586;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005586",664
"JAJSEB010000048.1","Genbank","gene",167068,167748,".","-",".","ID=gene-LSM04_009413;Name=LSM04_009413;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009413",681
"JAJSEB010000048.1","Genbank","gene",168124,168693,".","-",".","ID=gene-LSM04_004837;Name=LSM04_004837;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004837",570
"JAJSEB010000048.1","Genbank","gene",168952,169458,".","-",".","ID=gene-LSM04_006957;Name=LSM04_006957;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006957",507
"JAJSEB010000048.1","Genbank","gene",170392,170898,".","-",".","ID=gene-LSM04_005854;Name=LSM04_005854;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005854",507
"JAJSEB010000048.1","Genbank","gene",171837,172343,".","-",".","ID=gene-LSM04_007541;Name=LSM04_007541;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007541",507
"JAJSEB010000048.1","Genbank","gene",173232,175838,".","-",".","ID=gene-LSM04_008792;Name=LSM04_008792;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008792",2607
"JAJSEB010000048.1","Genbank","gene",176875,180510,".","-",".","ID=gene-LSM04_003000;Name=LSM04_003000;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003000",3636
"JAJSEB010000048.1","Genbank","gene",180897,181859,".","-",".","ID=gene-LSM04_008200;Name=LSM04_008200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008200",963
"JAJSEB010000048.1","Genbank","gene",183174,184259,".","-",".","ID=gene-LSM04_007639;Name=LSM04_007639;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007639",1086
"JAJSEB010000048.1","Genbank","gene",185438,187627,".","-",".","ID=gene-LSM04_004860;Name=LSM04_004860;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004860",2190
"JAJSEB010000048.1","Genbank","gene",188341,188742,".","-",".","ID=gene-LSM04_003450;Name=LSM04_003450;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003450",402
"JAJSEB010000048.1","Genbank","gene",189214,189600,".","-",".","ID=gene-LSM04_007920;Name=LSM04_007920;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007920",387
"JAJSEB010000048.1","Genbank","gene",189897,190697,".","-",".","ID=gene-LSM04_000498;Name=LSM04_000498;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000498",801
"JAJSEB010000048.1","Genbank","gene",191617,192888,".","-",".","ID=gene-LSM04_006049;Name=LSM04_006049;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006049",1272
"JAJSEB010000048.1","Genbank","gene",193527,194836,".","-",".","ID=gene-LSM04_002866;Name=LSM04_002866;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002866",1310
"JAJSEB010000048.1","Genbank","gene",195652,196959,".","-",".","ID=gene-LSM04_001925;Name=LSM04_001925;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001925",1308
"JAJSEB010000048.1","Genbank","gene",197777,199084,".","-",".","ID=gene-LSM04_005125;Name=LSM04_005125;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005125",1308
"JAJSEB010000048.1","Genbank","gene",200030,201199,".","-",".","ID=gene-LSM04_001497;Name=LSM04_001497;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001497",1170
"JAJSEB010000048.1","Genbank","gene",202009,203316,".","-",".","ID=gene-LSM04_001876;Name=LSM04_001876;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001876",1308
"JAJSEB010000048.1","Genbank","gene",204134,205441,".","-",".","ID=gene-LSM04_001411;Name=LSM04_001411;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001411",1308
"JAJSEB010000048.1","Genbank","gene",206253,207560,".","-",".","ID=gene-LSM04_003752;Name=LSM04_003752;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003752",1308
"JAJSEB010000048.1","Genbank","gene",208377,209684,".","-",".","ID=gene-LSM04_009462;Name=LSM04_009462;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_009462",1308
"JAJSEB010000048.1","Genbank","gene",210509,211816,".","-",".","ID=gene-LSM04_002109;Name=LSM04_002109;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002109",1308
"JAJSEB010000048.1","Genbank","gene",212630,213937,".","-",".","ID=gene-LSM04_006569;Name=LSM04_006569;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006569",1308
"JAJSEB010000048.1","Genbank","gene",214752,216059,".","-",".","ID=gene-LSM04_005998;Name=LSM04_005998;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005998",1308
"JAJSEB010000048.1","Genbank","gene",217399,218397,".","-",".","ID=gene-LSM04_003131;Name=LSM04_003131;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003131",999
"JAJSEB010000048.1","Genbank","gene",218863,220098,".","-",".","ID=gene-LSM04_006517;Name=LSM04_006517;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006517",1236
"JAJSEB010000048.1","Genbank","gene",220426,221454,".","-",".","ID=gene-LSM04_004959;Name=LSM04_004959;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004959",1029
"JAJSEB010000048.1","Genbank","gene",221777,222712,".","-",".","ID=gene-LSM04_005589;Name=LSM04_005589;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005589",936
"JAJSEB010000048.1","Genbank","gene",223514,224644,".","-",".","ID=gene-LSM04_007828;Name=LSM04_007828;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007828",1131
"JAJSEB010000048.1","Genbank","gene",224956,225915,".","-",".","ID=gene-LSM04_005096;Name=LSM04_005096;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005096",960
"JAJSEB010000048.1","Genbank","gene",226661,227791,".","-",".","ID=gene-LSM04_003932;Name=LSM04_003932;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003932",1131
"JAJSEB010000048.1","Genbank","gene",228104,229063,".","-",".","ID=gene-LSM04_003915;Name=LSM04_003915;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003915",960
"JAJSEB010000048.1","Genbank","gene",229811,230941,".","-",".","ID=gene-LSM04_007590;Name=LSM04_007590;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007590",1131
"JAJSEB010000048.1","Genbank","gene",231254,232212,".","-",".","ID=gene-LSM04_002164;Name=LSM04_002164;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002164",959
"JAJSEB010000048.1","Genbank","gene",233062,234084,".","-",".","ID=gene-LSM04_001829;Name=LSM04_001829;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001829",1023
"JAJSEB010000048.1","Genbank","gene",234840,236465,".","-",".","ID=gene-LSM04_000564;Name=LSM04_000564;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000564",1626
"JAJSEB010000048.1","Genbank","gene",237000,238112,".","-",".","ID=gene-LSM04_005209;Name=LSM04_005209;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005209",1113
"JAJSEB010000048.1","Genbank","gene",239104,239922,".","-",".","ID=gene-LSM04_007796;Name=LSM04_007796;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007796",819
"JAJSEB010000048.1","Genbank","gene",241253,242359,".","-",".","ID=gene-LSM04_001607;Name=LSM04_001607;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001607",1107
"JAJSEB010000048.1","Genbank","gene",242994,249080,".","-",".","ID=gene-LSM04_007519;Name=LSM04_007519;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007519",6087
"JAJSEB010000048.1","Genbank","gene",249520,251292,".","-",".","ID=gene-LSM04_001180;Name=LSM04_001180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001180",1773
"JAJSEB010000048.1","Genbank","gene",251956,252795,".","-",".","ID=gene-LSM04_008731;Name=LSM04_008731;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008731",840
"JAJSEB010000048.1","Genbank","gene",253959,255419,".","-",".","ID=gene-LSM04_001747;Name=LSM04_001747;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001747",1461
"JAJSEB010000048.1","Genbank","gene",255726,256853,".","-",".","ID=gene-LSM04_008784;Name=LSM04_008784;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008784",1128
"JAJSEB010000048.1","Genbank","gene",257070,258220,".","-",".","ID=gene-LSM04_007452;Name=LSM04_007452;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007452",1151
"JAJSEB010000048.1","Genbank","gene",258301,258513,".","-",".","ID=gene-LSM04_002039;Name=LSM04_002039;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002039",213
"JAJSEB010000048.1","Genbank","gene",267030,268490,".","-",".","ID=gene-LSM04_003779;Name=LSM04_003779;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003779",1461
"JAJSEB010000048.1","Genbank","gene",268797,269924,".","-",".","ID=gene-LSM04_007177;Name=LSM04_007177;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007177",1128
"JAJSEB010000048.1","Genbank","gene",270141,271584,".","-",".","ID=gene-LSM04_007371;Name=LSM04_007371;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007371",1444
"JAJSEB010000048.1","Genbank","gene",272113,273120,".","-",".","ID=gene-LSM04_005468;Name=LSM04_005468;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005468",1008
"JAJSEB010000048.1","Genbank","gene",273685,275970,".","-",".","ID=gene-LSM04_007676;Name=LSM04_007676;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007676",2286
"JAJSEB010000048.1","Genbank","gene",276411,276788,".","-",".","ID=gene-LSM04_002902;Name=LSM04_002902;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002902",378
"JAJSEB010000048.1","Genbank","gene",278060,278791,".","-",".","ID=gene-LSM04_000247;Name=LSM04_000247;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000247",732
"JAJSEB010000048.1","Genbank","gene",287172,287963,".","-",".","ID=gene-LSM04_001467;Name=LSM04_001467;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001467",792
"JAJSEB010000048.1","Genbank","gene",288563,289291,".","-",".","ID=gene-LSM04_004584;Name=LSM04_004584;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004584",729
"JAJSEB010000048.1","Genbank","gene",290064,291911,".","-",".","ID=gene-LSM04_006541;Name=LSM04_006541;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006541",1848
"JAJSEB010000048.1","Genbank","gene",292619,293917,".","-",".","ID=gene-LSM04_004755;Name=LSM04_004755;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004755",1299
"JAJSEB010000048.1","Genbank","gene",294391,296460,".","-",".","ID=gene-LSM04_003158;Name=LSM04_003158;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003158",2070
