"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000016.1","Genbank","exon",259313,261082,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2944.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2944.t1;gbkey=mRNA;locus_tag=LSM04_004575;orig_protein_id=gnl|WGS:JAJSEB|jg2944.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2944.t1;product=Protein kinase domain",1770
"JAJSEB010000016.1","Genbank","CDS",259313,261082,".","-","0","ID=cds-KAH9599509.1;Parent=rna-gnl|WGS:JAJSEB|jg2944.t1;Dbxref=NCBI_GP:KAH9599509.1;Name=KAH9599509.1;gbkey=CDS;locus_tag=LSM04_004575;orig_transcript_id=gnl|WGS:JAJSEB|jg2944.t1;product=Protein kinase domain;protein_id=KAH9599509.1",1770
"JAJSEB010000016.1","Genbank","gene",261609,263342,".","-",".","ID=gene-LSM04_001700;Name=LSM04_001700;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001700",1734
"JAJSEB010000016.1","Genbank","mRNA",261609,263342,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2945.t1;Parent=gene-LSM04_001700;gbkey=mRNA;locus_tag=LSM04_001700;orig_protein_id=gnl|WGS:JAJSEB|jg2945.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2945.t1;product=hypothetical protein",1734
"JAJSEB010000016.1","Genbank","exon",261609,263342,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2945.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2945.t1;gbkey=mRNA;locus_tag=LSM04_001700;orig_protein_id=gnl|WGS:JAJSEB|jg2945.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2945.t1;product=hypothetical protein",1734
"JAJSEB010000016.1","Genbank","CDS",261609,263342,".","-","0","ID=cds-KAH9599445.1;Parent=rna-gnl|WGS:JAJSEB|jg2945.t1;Dbxref=NCBI_GP:KAH9599445.1;Name=KAH9599445.1;gbkey=CDS;locus_tag=LSM04_001700;orig_transcript_id=gnl|WGS:JAJSEB|jg2945.t1;product=hypothetical protein;protein_id=KAH9599445.1",1734
"JAJSEB010000016.1","Genbank","gene",263812,265332,".","-",".","ID=gene-LSM04_003530;Name=LSM04_003530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003530",1521
"JAJSEB010000016.1","Genbank","mRNA",263812,265332,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2946.t1;Parent=gene-LSM04_003530;gbkey=mRNA;locus_tag=LSM04_003530;orig_protein_id=gnl|WGS:JAJSEB|jg2946.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2946.t1;product=hypothetical protein",1521
"JAJSEB010000016.1","Genbank","exon",263812,265332,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2946.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2946.t1;gbkey=mRNA;locus_tag=LSM04_003530;orig_protein_id=gnl|WGS:JAJSEB|jg2946.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2946.t1;product=hypothetical protein",1521
"JAJSEB010000016.1","Genbank","CDS",263812,265332,".","-","0","ID=cds-KAH9599482.1;Parent=rna-gnl|WGS:JAJSEB|jg2946.t1;Dbxref=NCBI_GP:KAH9599482.1;Name=KAH9599482.1;gbkey=CDS;locus_tag=LSM04_003530;orig_transcript_id=gnl|WGS:JAJSEB|jg2946.t1;product=hypothetical protein;protein_id=KAH9599482.1",1521
"JAJSEB010000016.1","Genbank","gene",265948,267963,".","-",".","ID=gene-LSM04_002586;Name=LSM04_002586;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002586",2016
"JAJSEB010000016.1","Genbank","mRNA",265948,267963,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2947.t1;Parent=gene-LSM04_002586;gbkey=mRNA;locus_tag=LSM04_002586;orig_protein_id=gnl|WGS:JAJSEB|jg2947.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2947.t1;product=ABC transporter",2016
"JAJSEB010000016.1","Genbank","exon",265948,267963,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2947.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2947.t1;gbkey=mRNA;locus_tag=LSM04_002586;orig_protein_id=gnl|WGS:JAJSEB|jg2947.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2947.t1;product=ABC transporter",2016
"JAJSEB010000016.1","Genbank","CDS",265948,267963,".","-","0","ID=cds-KAH9599462.1;Parent=rna-gnl|WGS:JAJSEB|jg2947.t1;Dbxref=NCBI_GP:KAH9599462.1;Name=KAH9599462.1;gbkey=CDS;locus_tag=LSM04_002586;orig_transcript_id=gnl|WGS:JAJSEB|jg2947.t1;product=ABC transporter;protein_id=KAH9599462.1",2016
"JAJSEB010000016.1","Genbank","gene",268803,269117,".","-",".","ID=gene-LSM04_004037;Name=LSM04_004037;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004037",315
"JAJSEB010000016.1","Genbank","mRNA",268803,269117,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2948.t1;Parent=gene-LSM04_004037;gbkey=mRNA;locus_tag=LSM04_004037;orig_protein_id=gnl|WGS:JAJSEB|jg2948.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2948.t1;product=Tim10-like",315
"JAJSEB010000016.1","Genbank","exon",268803,269117,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2948.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2948.t1;gbkey=mRNA;locus_tag=LSM04_004037;orig_protein_id=gnl|WGS:JAJSEB|jg2948.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2948.t1;product=Tim10-like",315
"JAJSEB010000016.1","Genbank","CDS",268803,269117,".","-","0","ID=cds-KAH9599491.1;Parent=rna-gnl|WGS:JAJSEB|jg2948.t1;Dbxref=NCBI_GP:KAH9599491.1;Name=KAH9599491.1;gbkey=CDS;locus_tag=LSM04_004037;orig_transcript_id=gnl|WGS:JAJSEB|jg2948.t1;product=Tim10-like;protein_id=KAH9599491.1",315
"JAJSEB010000016.1","Genbank","mRNA",269848,270141,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2949.t1;Parent=gene-LSM04_000302;gbkey=mRNA;locus_tag=LSM04_000302;orig_protein_id=gnl|WGS:JAJSEB|jg2949.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2949.t1;product=hypothetical protein",294
"JAJSEB010000016.1","Genbank","exon",269848,270141,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2949.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2949.t1;gbkey=mRNA;locus_tag=LSM04_000302;orig_protein_id=gnl|WGS:JAJSEB|jg2949.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2949.t1;product=hypothetical protein",294
"JAJSEB010000016.1","Genbank","CDS",269848,270141,".","-","0","ID=cds-KAH9599417.1;Parent=rna-gnl|WGS:JAJSEB|jg2949.t1;Dbxref=NCBI_GP:KAH9599417.1;Name=KAH9599417.1;gbkey=CDS;locus_tag=LSM04_000302;orig_transcript_id=gnl|WGS:JAJSEB|jg2949.t1;product=hypothetical protein;protein_id=KAH9599417.1",294
"JAJSEB010000020.1","Genbank","gene",76113,78212,".","-",".","ID=gene-LSM04_004320;Name=LSM04_004320;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004320",2100
"JAJSEB010000020.1","Genbank","mRNA",76113,78212,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2323.t1;Parent=gene-LSM04_004320;gbkey=mRNA;locus_tag=LSM04_004320;orig_protein_id=gnl|WGS:JAJSEB|jg2323.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2323.t1;product=hypothetical protein",2100
"JAJSEB010000020.1","Genbank","exon",76113,78212,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2323.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2323.t1;gbkey=mRNA;locus_tag=LSM04_004320;orig_protein_id=gnl|WGS:JAJSEB|jg2323.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2323.t1;product=hypothetical protein",2100
"JAJSEB010000020.1","Genbank","CDS",76113,78212,".","-","0","ID=cds-KAH9598370.1;Parent=rna-gnl|WGS:JAJSEB|jg2323.t1;Dbxref=NCBI_GP:KAH9598370.1;Name=KAH9598370.1;gbkey=CDS;locus_tag=LSM04_004320;orig_transcript_id=gnl|WGS:JAJSEB|jg2323.t1;product=hypothetical protein;protein_id=KAH9598370.1",2100
"JAJSEB010000020.1","Genbank","gene",78509,78905,".","-",".","ID=gene-LSM04_000504;Name=LSM04_000504;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000504",397
"JAJSEB010000020.1","Genbank","mRNA",78509,78905,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2324.t1;Parent=gene-LSM04_000504;gbkey=mRNA;locus_tag=LSM04_000504;orig_protein_id=gnl|WGS:JAJSEB|jg2324.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2324.t1;product=hypothetical protein",397
"JAJSEB010000020.1","Genbank","exon",78638,78905,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2324.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2324.t1;gbkey=mRNA;locus_tag=LSM04_000504;orig_protein_id=gnl|WGS:JAJSEB|jg2324.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2324.t1;product=hypothetical protein",268
"JAJSEB010000020.1","Genbank","exon",78509,78591,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2324.t1-2;Parent=rna-gnl|WGS:JAJSEB|jg2324.t1;gbkey=mRNA;locus_tag=LSM04_000504;orig_protein_id=gnl|WGS:JAJSEB|jg2324.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2324.t1;product=hypothetical protein",83
"JAJSEB010000020.1","Genbank","CDS",78638,78905,".","-","0","ID=cds-KAH9598298.1;Parent=rna-gnl|WGS:JAJSEB|jg2324.t1;Dbxref=NCBI_GP:KAH9598298.1;Name=KAH9598298.1;gbkey=CDS;locus_tag=LSM04_000504;orig_transcript_id=gnl|WGS:JAJSEB|jg2324.t1;product=hypothetical protein;protein_id=KAH9598298.1",268
"JAJSEB010000020.1","Genbank","CDS",78509,78591,".","-","2","ID=cds-KAH9598298.1;Parent=rna-gnl|WGS:JAJSEB|jg2324.t1;Dbxref=NCBI_GP:KAH9598298.1;Name=KAH9598298.1;gbkey=CDS;locus_tag=LSM04_000504;orig_transcript_id=gnl|WGS:JAJSEB|jg2324.t1;product=hypothetical protein;protein_id=KAH9598298.1",83
"JAJSEB010000020.1","Genbank","gene",81207,85952,".","-",".","ID=gene-LSM04_003948;Name=LSM04_003948;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003948",4746
"JAJSEB010000020.1","Genbank","mRNA",81207,85952,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2325.t1;Parent=gene-LSM04_003948;gbkey=mRNA;locus_tag=LSM04_003948;orig_protein_id=gnl|WGS:JAJSEB|jg2325.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2325.t1;product=hypothetical protein",4746
"JAJSEB010000020.1","Genbank","exon",81207,85952,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2325.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2325.t1;gbkey=mRNA;locus_tag=LSM04_003948;orig_protein_id=gnl|WGS:JAJSEB|jg2325.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2325.t1;product=hypothetical protein",4746
"JAJSEB010000020.1","Genbank","CDS",81207,85952,".","-","0","ID=cds-KAH9598361.1;Parent=rna-gnl|WGS:JAJSEB|jg2325.t1;Dbxref=NCBI_GP:KAH9598361.1;Name=KAH9598361.1;gbkey=CDS;locus_tag=LSM04_003948;orig_transcript_id=gnl|WGS:JAJSEB|jg2325.t1;product=hypothetical protein;protein_id=KAH9598361.1",4746
"JAJSEB010000020.1","Genbank","gene",88714,90684,".","-",".","ID=gene-LSM04_001725;Name=LSM04_001725;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001725",1971
"JAJSEB010000020.1","Genbank","mRNA",88714,90684,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2326.t1;Parent=gene-LSM04_001725;gbkey=mRNA;locus_tag=LSM04_001725;orig_protein_id=gnl|WGS:JAJSEB|jg2326.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2326.t1;product=DnaJ domain",1971
"JAJSEB010000020.1","Genbank","exon",89244,90684,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2326.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2326.t1;gbkey=mRNA;locus_tag=LSM04_001725;orig_protein_id=gnl|WGS:JAJSEB|jg2326.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2326.t1;product=DnaJ domain",1441
"JAJSEB010000020.1","Genbank","exon",88714,89087,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2326.t1-2;Parent=rna-gnl|WGS:JAJSEB|jg2326.t1;gbkey=mRNA;locus_tag=LSM04_001725;orig_protein_id=gnl|WGS:JAJSEB|jg2326.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2326.t1;product=DnaJ domain",374
"JAJSEB010000020.1","Genbank","CDS",89244,90684,".","-","0","ID=cds-KAH9598321.1;Parent=rna-gnl|WGS:JAJSEB|jg2326.t1;Dbxref=NCBI_GP:KAH9598321.1;Name=KAH9598321.1;gbkey=CDS;locus_tag=LSM04_001725;orig_transcript_id=gnl|WGS:JAJSEB|jg2326.t1;product=DnaJ domain;protein_id=KAH9598321.1",1441
"JAJSEB010000020.1","Genbank","CDS",88714,89087,".","-","2","ID=cds-KAH9598321.1;Parent=rna-gnl|WGS:JAJSEB|jg2326.t1;Dbxref=NCBI_GP:KAH9598321.1;Name=KAH9598321.1;gbkey=CDS;locus_tag=LSM04_001725;orig_transcript_id=gnl|WGS:JAJSEB|jg2326.t1;product=DnaJ domain;protein_id=KAH9598321.1",374
"JAJSEB010000020.1","Genbank","gene",92510,94342,".","-",".","ID=gene-LSM04_004092;Name=LSM04_004092;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004092",1833
"JAJSEB010000020.1","Genbank","mRNA",92510,94342,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2327.t1;Parent=gene-LSM04_004092;gbkey=mRNA;locus_tag=LSM04_004092;orig_protein_id=gnl|WGS:JAJSEB|jg2327.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2327.t1;product=hypothetical protein",1833
"JAJSEB010000020.1","Genbank","exon",92510,94342,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2327.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2327.t1;gbkey=mRNA;locus_tag=LSM04_004092;orig_protein_id=gnl|WGS:JAJSEB|jg2327.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2327.t1;product=hypothetical protein",1833
"JAJSEB010000020.1","Genbank","CDS",92510,94342,".","-","0","ID=cds-KAH9598365.1;Parent=rna-gnl|WGS:JAJSEB|jg2327.t1;Dbxref=NCBI_GP:KAH9598365.1;Name=KAH9598365.1;gbkey=CDS;locus_tag=LSM04_004092;orig_transcript_id=gnl|WGS:JAJSEB|jg2327.t1;product=hypothetical protein;protein_id=KAH9598365.1",1833
"JAJSEB010000020.1","Genbank","gene",95004,97076,".","-",".","ID=gene-LSM04_006020;Name=LSM04_006020;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006020",2073
"JAJSEB010000020.1","Genbank","mRNA",95004,97076,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2328.t1;Parent=gene-LSM04_006020;gbkey=mRNA;locus_tag=LSM04_006020;orig_protein_id=gnl|WGS:JAJSEB|jg2328.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2328.t1;product=hypothetical protein",2073
"JAJSEB010000020.1","Genbank","exon",95004,97076,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2328.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2328.t1;gbkey=mRNA;locus_tag=LSM04_006020;orig_protein_id=gnl|WGS:JAJSEB|jg2328.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2328.t1;product=hypothetical protein",2073
"JAJSEB010000020.1","Genbank","CDS",95004,97076,".","-","0","ID=cds-KAH9598402.1;Parent=rna-gnl|WGS:JAJSEB|jg2328.t1;Dbxref=NCBI_GP:KAH9598402.1;Name=KAH9598402.1;gbkey=CDS;locus_tag=LSM04_006020;orig_transcript_id=gnl|WGS:JAJSEB|jg2328.t1;product=hypothetical protein;protein_id=KAH9598402.1",2073
"JAJSEB010000020.1","Genbank","gene",98167,99444,".","-",".","ID=gene-LSM04_001666;Name=LSM04_001666;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001666",1278
"JAJSEB010000020.1","Genbank","mRNA",98167,99444,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2329.t1;Parent=gene-LSM04_001666;gbkey=mRNA;locus_tag=LSM04_001666;orig_protein_id=gnl|WGS:JAJSEB|jg2329.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2329.t1;product=hypothetical protein",1278
"JAJSEB010000020.1","Genbank","exon",98167,99444,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2329.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2329.t1;gbkey=mRNA;locus_tag=LSM04_001666;orig_protein_id=gnl|WGS:JAJSEB|jg2329.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2329.t1;product=hypothetical protein",1278
"JAJSEB010000020.1","Genbank","CDS",98167,99444,".","-","0","ID=cds-KAH9598319.1;Parent=rna-gnl|WGS:JAJSEB|jg2329.t1;Dbxref=NCBI_GP:KAH9598319.1;Name=KAH9598319.1;gbkey=CDS;locus_tag=LSM04_001666;orig_transcript_id=gnl|WGS:JAJSEB|jg2329.t1;product=hypothetical protein;protein_id=KAH9598319.1",1278
"JAJSEB010000020.1","Genbank","gene",101071,101955,".","-",".","ID=gene-LSM04_005839;Name=LSM04_005839;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005839",885
"JAJSEB010000020.1","Genbank","mRNA",101071,101955,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2330.t1;Parent=gene-LSM04_005839;gbkey=mRNA;locus_tag=LSM04_005839;orig_protein_id=gnl|WGS:JAJSEB|jg2330.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2330.t1;product=hypothetical protein",885
"JAJSEB010000020.1","Genbank","exon",101071,101955,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2330.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2330.t1;gbkey=mRNA;locus_tag=LSM04_005839;orig_protein_id=gnl|WGS:JAJSEB|jg2330.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2330.t1;product=hypothetical protein",885
"JAJSEB010000020.1","Genbank","CDS",101071,101955,".","-","0","ID=cds-KAH9598397.1;Parent=rna-gnl|WGS:JAJSEB|jg2330.t1;Dbxref=NCBI_GP:KAH9598397.1;Name=KAH9598397.1;gbkey=CDS;locus_tag=LSM04_005839;orig_transcript_id=gnl|WGS:JAJSEB|jg2330.t1;product=hypothetical protein;protein_id=KAH9598397.1",885
"JAJSEB010000020.1","Genbank","gene",102044,102382,".","-",".","ID=gene-LSM04_008553;Name=LSM04_008553;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_008553",339
"JAJSEB010000020.1","Genbank","mRNA",102044,102382,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2331.t1;Parent=gene-LSM04_008553;gbkey=mRNA;locus_tag=LSM04_008553;orig_protein_id=gnl|WGS:JAJSEB|jg2331.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2331.t1;product=hypothetical protein",339
"JAJSEB010000020.1","Genbank","exon",102044,102382,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2331.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2331.t1;gbkey=mRNA;locus_tag=LSM04_008553;orig_protein_id=gnl|WGS:JAJSEB|jg2331.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2331.t1;product=hypothetical protein",339
"JAJSEB010000020.1","Genbank","CDS",102044,102382,".","-","0","ID=cds-KAH9598452.1;Parent=rna-gnl|WGS:JAJSEB|jg2331.t1;Dbxref=NCBI_GP:KAH9598452.1;Name=KAH9598452.1;gbkey=CDS;locus_tag=LSM04_008553;orig_transcript_id=gnl|WGS:JAJSEB|jg2331.t1;product=hypothetical protein;protein_id=KAH9598452.1",339
"JAJSEB010000020.1","Genbank","gene",102792,104159,".","-",".","ID=gene-LSM04_001932;Name=LSM04_001932;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001932",1368
"JAJSEB010000020.1","Genbank","mRNA",102792,104159,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2332.t1;Parent=gene-LSM04_001932;gbkey=mRNA;locus_tag=LSM04_001932;orig_protein_id=gnl|WGS:JAJSEB|jg2332.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2332.t1;product=Ribonuclease H2 subunit B",1368
"JAJSEB010000020.1","Genbank","exon",102792,104159,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2332.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2332.t1;gbkey=mRNA;locus_tag=LSM04_001932;orig_protein_id=gnl|WGS:JAJSEB|jg2332.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2332.t1;product=Ribonuclease H2 subunit B",1368
"JAJSEB010000020.1","Genbank","CDS",102792,104159,".","-","0","ID=cds-KAH9598323.1;Parent=rna-gnl|WGS:JAJSEB|jg2332.t1;Dbxref=NCBI_GP:KAH9598323.1;Name=KAH9598323.1;gbkey=CDS;locus_tag=LSM04_001932;orig_transcript_id=gnl|WGS:JAJSEB|jg2332.t1;product=Ribonuclease H2 subunit B;protein_id=KAH9598323.1",1368
"JAJSEB010000020.1","Genbank","gene",105313,105642,".","-",".","ID=gene-LSM04_000381;Name=LSM04_000381;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000381",330
"JAJSEB010000020.1","Genbank","mRNA",105313,105642,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2333.t1;Parent=gene-LSM04_000381;gbkey=mRNA;locus_tag=LSM04_000381;orig_protein_id=gnl|WGS:JAJSEB|jg2333.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2333.t1;product=Protein of unknown function DUF962",330
"JAJSEB010000020.1","Genbank","exon",105313,105642,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2333.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2333.t1;gbkey=mRNA;locus_tag=LSM04_000381;orig_protein_id=gnl|WGS:JAJSEB|jg2333.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2333.t1;product=Protein of unknown function DUF962",330
"JAJSEB010000020.1","Genbank","CDS",105313,105642,".","-","0","ID=cds-KAH9598295.1;Parent=rna-gnl|WGS:JAJSEB|jg2333.t1;Dbxref=NCBI_GP:KAH9598295.1;Name=KAH9598295.1;gbkey=CDS;locus_tag=LSM04_000381;orig_transcript_id=gnl|WGS:JAJSEB|jg2333.t1;product=Protein of unknown function DUF962;protein_id=KAH9598295.1",330
"JAJSEB010000020.1","Genbank","gene",106303,108504,".","-",".","ID=gene-LSM04_003255;Name=LSM04_003255;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003255",2202
"JAJSEB010000020.1","Genbank","mRNA",106303,108504,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2334.t1;Parent=gene-LSM04_003255;gbkey=mRNA;locus_tag=LSM04_003255;orig_protein_id=gnl|WGS:JAJSEB|jg2334.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2334.t1;product=Leucine-rich repeat",2202
"JAJSEB010000020.1","Genbank","exon",106303,108504,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2334.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2334.t1;gbkey=mRNA;locus_tag=LSM04_003255;orig_protein_id=gnl|WGS:JAJSEB|jg2334.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2334.t1;product=Leucine-rich repeat",2202
"JAJSEB010000020.1","Genbank","CDS",106303,108504,".","-","0","ID=cds-KAH9598342.1;Parent=rna-gnl|WGS:JAJSEB|jg2334.t1;Dbxref=NCBI_GP:KAH9598342.1;Name=KAH9598342.1;gbkey=CDS;locus_tag=LSM04_003255;orig_transcript_id=gnl|WGS:JAJSEB|jg2334.t1;product=Leucine-rich repeat;protein_id=KAH9598342.1",2202
"JAJSEB010000020.1","Genbank","gene",109111,109605,".","-",".","ID=gene-LSM04_006932;Name=LSM04_006932;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006932",495
"JAJSEB010000020.1","Genbank","mRNA",109111,109605,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2335.t1;Parent=gene-LSM04_006932;gbkey=mRNA;locus_tag=LSM04_006932;orig_protein_id=gnl|WGS:JAJSEB|jg2335.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2335.t1;product=hypothetical protein",495
"JAJSEB010000020.1","Genbank","exon",109111,109605,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2335.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2335.t1;gbkey=mRNA;locus_tag=LSM04_006932;orig_protein_id=gnl|WGS:JAJSEB|jg2335.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2335.t1;product=hypothetical protein",495
"JAJSEB010000020.1","Genbank","CDS",109111,109605,".","-","0","ID=cds-KAH9598419.1;Parent=rna-gnl|WGS:JAJSEB|jg2335.t1;Dbxref=NCBI_GP:KAH9598419.1;Name=KAH9598419.1;gbkey=CDS;locus_tag=LSM04_006932;orig_transcript_id=gnl|WGS:JAJSEB|jg2335.t1;product=hypothetical protein;protein_id=KAH9598419.1",495
"JAJSEB010000020.1","Genbank","gene",110181,111401,".","-",".","ID=gene-LSM04_007241;Name=LSM04_007241;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007241",1221
"JAJSEB010000020.1","Genbank","mRNA",110181,111401,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2336.t1;Parent=gene-LSM04_007241;gbkey=mRNA;locus_tag=LSM04_007241;orig_protein_id=gnl|WGS:JAJSEB|jg2336.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2336.t1;product=Bardet-Biedl syndrome 5 protein",1221
"JAJSEB010000020.1","Genbank","exon",110181,111401,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2336.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2336.t1;gbkey=mRNA;locus_tag=LSM04_007241;orig_protein_id=gnl|WGS:JAJSEB|jg2336.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2336.t1;product=Bardet-Biedl syndrome 5 protein",1221
